Name,City,Address,Bedrooms,Price,Rent,Area,Per_Sqft_Price,Furnishing,Type
"3 BHK Flat for Rent in Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,3,,20000,1250.0,16.0,Unfurnished,rent
"4 BHK Flat for Rent in PS ONE10, PS ONE10, Action Area 1, Kolkata",Kolkata,Action Area 1,4,,75000,1344.0,56.0,Furnished,rent
"3 BHK Flat for Rent in Kasba, Kolkata",Kolkata,Kasba,3,,23000,1200.0,19.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Dum Dum, Kolkata",Kolkata,Dum Dum,2,,15000,890.0,17.0,Unfurnished,rent
"4 BHK Flat for Rent in Anik One Rajarhat, Anik One Rajarhat, Action Area 1, Kolkata",Kolkata,Action Area 1,4,,150000,3029.0,50.0,Furnished,rent
"2 BHK Flat for Rent in Jalan NVR Pride, Jalan NVR Pride, Diamond Harbour Road, Kolkata",Kolkata,Diamond Harbour Road,2,,12500,600.0,21.0,Unfurnished,rent
2 BHK House for Rent in Bansdroni Kolkata,Kolkata,Bansdroni,2,,15000,700.0,21.0,Unfurnished,rent
3 BHK House for Rent in Bramhapur Kolkata,Kolkata,Brahmapur,3,,18000,1150.0,16.0,Semi-Furnished,rent
2 BHK House for Rent in Thakurpukur Kolkata,Kolkata,Thakurpukur,2,,8500,553.0,15.0,Unfurnished,rent
"2 BHK Flat for Rent in Kamini Abashan, Kamini Abashan, Haridevpur, Paschim Putiary, Kolkata",Kolkata,Haridevpur,2,,10500,690.0,15.0,Unfurnished,rent
"2 BHK Flat for Rent in Naktala, Garia, Kolkata",Kolkata,Naktala,2,,23000,727.0,32.0,Unfurnished,rent
"3 BHK Flat for Rent in Mangalam Park, Mangalam Park, Behala, Kolkata",Kolkata,Behala,3,,30000,1050.0,29.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Rosedale Garden, Rosedale Garden, Action Area 3, Kolkata",Kolkata,Action Area 3,3,,62000,1562.0,40.0,Furnished,rent
2 BHK House for Rent in Howrah Kolkata,Kolkata,Howrah,2,,9000,650.0,14.0,Unfurnished,rent
"2 BHK Flat for Rent in Bansdroni, Kolkata",Kolkata,Bansdroni,2,,14000,600.0,23.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Sureka Elita Garden Vista, Sureka Elita Garden Vista, New Town, Kolkata",Kolkata,New Town,2,,35000,1174.0,30.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Minto Park Area, Kolkata",Kolkata,Minto Park,3,,130000,2000.0,65.0,Furnished,rent
"3 BHK Flat for Rent in Panache, Panache, Nayapatty, Kolkata",Kolkata,Nayapatty,3,,65000,1415.0,46.0,Furnished,rent
"3 BHK Flat for Rent in Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,3,,21500,1200.0,18.0,Unfurnished,rent
"3 BHK Flat for Rent in Space Club Town Heights, Space Club Town Heights, Barrackpore Trunk Road, Kolkata",Kolkata,Barrackpore Trunk Road,3,,30000,1487.0,20.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Anik One Rajarhat, Anik One Rajarhat, Action Area 1, Kolkata",Kolkata,Action Area 1,2,,55000,833.0,66.0,Unfurnished,rent
"2 BHK Flat for Rent in Prudent Prana, Prudent Prana, Garia, Kolkata",Kolkata,Garia,2,,21000,850.0,25.0,Furnished,rent
"1 BHK Flat for Rent in Haque Complex, Haque Complex, Topsia, Kolkata",Kolkata,Topsia,1,,6500,375.0,17.0,Furnished,rent
2 BHK House for Rent in Panchanan Tola Thakurpukur Kolkata,Kolkata,Panchanan Tola,2,,15000,750.0,20.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Kalitala Ward Number 113, Kolkata",Kolkata,Kalitala Ward Number 113,2,,22000,900.0,24.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Ambey Florence, Ambey Florence, Rajarhat, Kolkata",Kolkata,Rajarhat,3,,21000,940.0,22.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, New Town, Kolkata",Kolkata,New Town,2,,25000,600.0,42.0,Furnished,rent
"2 BHK Flat for Rent in Baguiati, Kolkata",Kolkata,Baguiati,2,,20000,860.0,23.0,Furnished,rent
"4 BHK Flat for Rent in Paikpara, Kolkata",Kolkata,Paikpara,4,,21000,1100.0,19.0,Unfurnished,rent
"2 BHK Flat for Rent in Purba Abasan DF Block, Purba Abasan DF Block, Rash Behari Avenue Connector, Kolkata",Kolkata,Rash Behari Avenue Connector,2,,25000,1000.0,25.0,Unfurnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,near laketown,3,,22000,900.0,24.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Goa Bagan, Kolkata",Kolkata,Goa Bagan,3,,25000,1000.0,25.0,Furnished,rent
"2 BHK Flat for Rent in Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",Kolkata,Rajarhat,2,,25000,644.0,39.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Ruchi Active Acres Angelica, Ruchi Active Acres Angelica, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,2,,30000,1100.0,27.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Belur, Kolkata",Kolkata,Belur,3,,8500,1200.0,7.0,Unfurnished,rent
"2 BHK Flat for Rent in Nagerbazar, Kolkata",Kolkata,Nagerbazar,2,,10000,600.0,17.0,Unfurnished,rent
"2 BHK Flat for Rent in Tanya Apartment, Tanya Apartment, Garia Place, Garia, Kolkata",Kolkata,Garia Place,2,,17000,800.0,21.0,Unfurnished,rent
"3 BHK Flat for Rent in Tata Eden Court, Tata Eden Court, New Town, Kolkata",Kolkata,New Town,3,,30000,1555.0,19.0,Semi-Furnished,rent
2 BHK Flat for Rent in Kolkata,Kolkata,BT college More,2,,12000,700.0,17.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Aspira Loharuka Green Heights, Aspira Loharuka Green Heights, Rajarhat, Kolkata",Kolkata,Rajarhat,3,,30000,828.0,36.0,Furnished,rent
2 BHK House for Rent in Ranaghat Kolkata,Kolkata,Ranaghat,2,,9000,900.0,10.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Naktala, Garia, Kolkata",Kolkata,Naktala,2,,23000,1000.0,23.0,Unfurnished,rent
"2 BHK Flat for Rent in Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,2,,20000,630.0,32.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Standalone Property, Standalone Property, Santoshpur, Kolkata",Kolkata,Santoshpur,2,,10000,480.0,21.0,Unfurnished,rent
3 BHK House for Rent in Santoshpur Kolkata,Kolkata,Santoshpur,3,,13000,1000.0,13.0,Unfurnished,rent
"2 BHK Flat for Rent in Mohini Villa, Mohini Villa, Kaikhali, Kolkata",Kolkata,Kaikhali,2,,14500,1000.0,14.0,Furnished,rent
"2 BHK Flat for Rent in Riya Manbhari Ananya, Riya Manbhari Ananya, Rajpur, Kolkata",Kolkata,Rajpur,2,,12500,975.0,13.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Simoco Sanhita Housing Complex Commercial , Simoco Sanhita Housing Complex Commercial, Bhangar, Kolkata",Kolkata,Bhangar,3,,10000,603.0,17.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Eden Tolly Cascades, Eden Tolly Cascades, Kabardanga, Kolkata",Kolkata,Kabardanga,2,,15000,526.0,29.0,Unfurnished,rent
"3 BHK Flat for Rent in Gupta Para, Dhakuria, Kolkata",Kolkata,Gupta Para,3,,22000,788.0,28.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Fortune City, Fortune City, Ganganagar Doharia Shailesh Nagar, Kolkata",Kolkata,Ganganagar Nandankanan,3,,25000,1100.0,23.0,Semi-Furnished,rent
"1 BHK Flat for Rent in Katyayani Apartment, Katyayani Apartment, Dum Dum, Kolkata",Kolkata,Dum Dum,1,,9000,504.0,18.0,Semi-Furnished,rent
"1 BHK Flat for Rent in Unique Park Behala, Kolkata",Kolkata,Unique Park Behala,1,,7000,450.0,16.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Behala, Kolkata",Kolkata,Behala,3,,22000,1150.0,19.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,Action Area 1,2,,19500,880.0,22.0,Unfurnished,rent
2 BHK House for Rent in Tollygunge Kolkata,Kolkata,Tollygunge,2,,16000,700.0,23.0,Semi-Furnished,rent
2 BHK House for Rent in Saltlake sec v Kolkata,Kolkata,Saltlake sec v,2,,30000,600.0,50.0,Furnished,rent
"3 BHK Flat for Rent in Simoco Sanhita Housing Complex Commercial , Simoco Sanhita Housing Complex Commercial, Bhangar, Kolkata",Kolkata,Bhangar,3,,11000,916.0,12.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Vinayak Blossom County, Vinayak Blossom County, Sahapur New Alipore, Kolkata",Kolkata,Sahapur,2,,17000,350.0,49.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Purbalok, Mukundapur, Kolkata",Kolkata,Purbalok,2,,14000,985.0,14.0,Unfurnished,rent
"3 BHK Flat for Rent in Merlin 5th Avenue, Merlin 5th Avenue, Nayapatty, Kolkata",Kolkata,Nayapatty,3,,75000,1062.0,71.0,Furnished,rent
"2 BHK Flat for Rent in Behala, Kolkata",Kolkata,Behala,2,,20000,1000.0,20.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Madgul Antaraa, Madgul Antaraa, Joka, Kolkata",Kolkata,Joka,3,,25000,860.0,29.0,Semi-Furnished,rent
"3 BHK Flat for Rent in DEESHARI COMFORT, DEESHARI COMFORT, Garia, Kolkata",Kolkata,Garia,3,,26000,1380.0,19.0,Unfurnished,rent
"3 BHK Flat for Rent in Champdani, Baidyabati, Kolkata",Kolkata,Champdani,3,,11000,1036.0,11.0,Semi-Furnished,rent
"4 BHK Flat for Rent in Orchid Lavanya, Orchid Lavanya, Patharghata Bishnupur Road, Kolkata",Kolkata,Patharghata Bishnupur Road,4,,24000,1600.0,15.0,Furnished,rent
"2 BHK Flat for Rent in Keventer Westwind, Keventer Westwind, Jadavpur, Kolkata",Kolkata,Jadavpur,2,,28500,1163.0,25.0,Semi-Furnished,rent
"1 BHK Flat for Rent in Tollygunge, Kolkata",Kolkata,Tollygunge,1,,17000,450.0,38.0,Furnished,rent
"2 BHK Flat for Rent in Balaka Apartment, Balaka Apartment, Madhyamgram, Kolkata",Kolkata,Madhyamgram,2,,15000,850.0,18.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Eden Meghbalika, Eden Meghbalika, Baruipur, Kolkata",Kolkata,Baruipur,2,,12000,600.0,20.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Roopkatha, Roopkatha, Kasba, Kolkata",Kolkata,Kasba,2,,30000,1000.0,30.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Action Area 2B, Kolkata",Kolkata,Action Area 2B,2,,27000,1000.0,27.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Siddha Town, Siddha Town, Rajarhat, Kolkata",Kolkata,Rajarhat,2,,13500,950.0,14.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Siriti, Siriti, Tollygunge, Kolkata",Kolkata,Tollygunge,2,,10000,620.0,16.0,Unfurnished,rent
3 BHK Flat for Rent in Kolkata,Kolkata,"Hari Saba Math, Garia",3,,20000,1150.0,17.0,Semi-Furnished,rent
"1 BHK House for Rent in Ichapur Bidhanpally, Ichapur Kolkata",Kolkata,Ichapur Bidhanpally,1,,6000,300.0,20.0,Furnished,rent
"2 BHK Flat for Rent in Utsa The Condovile, Utsa The Condovile, Rajarhat, Kolkata",Kolkata,Rajarhat,2,,25000,750.0,33.0,Furnished,rent
"3 BHK Flat for Rent in Merlin Maximus, Merlin Maximus, Sodepur, Kolkata",Kolkata,Sodepur,3,,25000,881.0,28.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Bonorini, Bonorini, Dunlop, Dakshineswar, Belgharia Expressway, Kolkata",Kolkata,Dunlop,2,,17000,750.0,23.0,Furnished,rent
2 BHK Flat for Rent in Kolkata,Kolkata,lilua surya nagar,2,,7000,410.0,17.0,Unfurnished,rent
2 BHK Villa for Rent in Thakurpukur Kolkata,Kolkata,Thakurpukur,2,,7000,900.0,8.0,Semi-Furnished,rent
2 BHK Flat for Rent in Kolkata,Kolkata,Ramkrishna Apartment,2,,8500,720.0,12.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Primarc Southwinds, Primarc Southwinds, Rajpur Sonarpur, Kolkata",Kolkata,Rajpur Sonarpur,2,,18000,720.0,25.0,Semi-Furnished,rent
"2 BHK Flat for Rent in South Dumdum, Kolkata",Kolkata,South Dum Dum,2,,10000,680.0,15.0,Semi-Furnished,rent
3 BHK House for Rent in Dhakuria Kolkata,Kolkata,Dhakuria,3,,15000,1000.0,15.0,Semi-Furnished,rent
"1 BHK Flat for Rent in Buroshibtalla, Behala, Kolkata",Kolkata,Buroshibtalla,1,,19000,420.0,45.0,Furnished,rent
"3 BHK Flat for Rent in Mayfair Greenwoods, Mayfair Greenwoods, Malancha Mahi Nagar, Kolkata",Kolkata,Malancha,3,,15000,990.0,15.0,Unfurnished,rent
"1 BHK Flat for Rent in Upohar The Condoville, Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,1,,17000,582.0,29.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,2,,22000,1000.0,22.0,Furnished,rent
"3 BHK Flat for Rent in Dr Suresh Sarkar Road, Kolkata",Kolkata,Dr Suresh Sarkar Road,3,,40000,1000.0,40.0,Furnished,rent
"2 BHK Flat for Rent in Realtech Titli, Realtech Titli, Noapara Sukanta Pally, Kolkata",Kolkata,Noapara,2,,18500,740.0,25.0,Semi-Furnished,rent
"1 BHK Flat for Rent in Santoshpur Maheshtala, Kolkata",Kolkata,Santoshpur Maheshtala,1,,3500,250.0,14.0,Furnished,rent
1 BHK House for Rent in Jadavpur Kolkata,Kolkata,Jadavpur,1,,8000,300.0,27.0,Unfurnished,rent
2 BHK Flat for Rent in Kolkata,Kolkata,Bartika,2,,7500,620.0,12.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Kasba Housing, Kasba Housing, Kasba, Kolkata",Kolkata,Kasba,2,,16000,800.0,20.0,Furnished,rent
"3 BHK Flat for Rent in Ideal Aquaview, Ideal Aquaview, Sector 5 Salt Lake City, Kolkata",Kolkata,Sector 5 Salt Lake City,3,,40000,1000.0,40.0,Semi-Furnished,rent
2 BHK House for Rent in Sodepur Kolkata,Kolkata,Sodepur,2,,7000,800.0,9.0,Semi-Furnished,rent
3 BHK House for Rent in Sonarpur Kolkata,Kolkata,Sonarpur,3,,9000,950.0,9.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Merlin Urvan, Merlin Urvan, Dum Dum, Kolkata",Kolkata,Dum Dum,2,,30000,964.0,31.0,Semi-Furnished,rent
2 BHK House for Rent in Sector 2 Salt Lake City Kolkata,Kolkata,Sector 2 Salt Lake City,2,,17000,900.0,19.0,Unfurnished,rent
"4 BHK Flat for Rent in Anik One Rajarhat, Anik One Rajarhat, Action Area 1, Kolkata",Kolkata,Action Area 1,4,,120000,1789.0,67.0,Unfurnished,rent
"2 BHK Flat for Rent in The Lake Paradise, The Lake Paradise, Barasat, Kolkata",Kolkata,Barasat,2,,15000,680.0,22.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Nirjhar Apartment, Nirjhar Apartment, Sahapur New Alipore, Kolkata",Kolkata,Sahapur,3,,23000,886.0,26.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Ballygunge, Kolkata",Kolkata,Ballygunge,2,,35000,950.0,37.0,Unfurnished,rent
"2 BHK Flat for Rent in D P Apartment, D P Apartment, Tarapukur West, Kolkata",Kolkata,Tarapukur West,2,,10000,1250.0,8.0,Unfurnished,rent
"3 BHK Flat for Rent in Unitech Uniworld City Garden, Unitech Uniworld City Garden, Action Area 3, Kolkata",Kolkata,Action Area 3,3,,60000,1676.0,36.0,Semi-Furnished,rent
3 BHK House for Rent in Sector 1 Salt Lake City Kolkata,Kolkata,Sector 1 Salt Lake City,3,,48000,1500.0,32.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Tribeni Apartment, Tribeni Apartment, Dhakuria, Kolkata",Kolkata,Dhakuria,2,,18000,765.0,24.0,Semi-Furnished,rent
"5 BHK Flat for Rent in Kamalgazi, Narendrapur, Kolkata",Kolkata,Kamalgazi,5,,100000,3500.0,29.0,Unfurnished,rent
"3 BHK Flat for Rent in Mani Casa, Mani Casa, New Town, Kolkata",Kolkata,New Town,3,,40000,995.0,40.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Curio City, Curio City, New Town, Kolkata",Kolkata,New Town,3,,23000,1058.0,22.0,Unfurnished,rent
"2 BHK Flat for Rent in New Town, Kolkata",Kolkata,New Town,2,,16000,610.0,26.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Birati, Kolkata",Kolkata,Birati,3,,18000,800.0,23.0,Furnished,rent
"2 BHK Flat for Rent in BG Bitasta Residency, BG Bitasta Residency, Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,2,,18500,807.0,23.0,Unfurnished,rent
"2 BHK Flat for Rent in Baguiati, Kolkata",Kolkata,Baguiati,2,,20000,800.0,25.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Puspanjali, Puspanjali, New Garia, Garia, Kolkata",Kolkata,New Garia,2,,11000,612.0,18.0,Unfurnished,rent
1 BHK House for Rent in Batanagar Kolkata,Kolkata,Batanagar,1,,8000,800.0,10.0,Unfurnished,rent
"2 BHK Flat for Rent in Indraprastha, Indraprastha, Kaikhali, Kolkata",Kolkata,Kaikhali,2,,25000,1200.0,21.0,Unfurnished,rent
"2 BHK Flat for Rent in Lake Town, Kolkata",Kolkata,Lake Town,2,,12500,670.0,19.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Unique Pearl, Unique Pearl, New Town, Kolkata",Kolkata,New Town,3,,17500,975.0,18.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Eden Oxford Park, Eden Oxford Park, Nayabad, Kolkata",Kolkata,Nayabad,3,,18000,786.0,23.0,Unfurnished,rent
"2 BHK Flat for Rent in Kasba, Kolkata",Kolkata,Kasba,2,,24000,1100.0,22.0,Furnished,rent
"2 BHK Flat for Rent in Tegharia Baguiati, Kolkata",Kolkata,Teghoria,2,,12000,700.0,17.0,Furnished,rent
3 BHK House for Rent in Dum Dum Kolkata,Kolkata,Dum Dum,3,,22000,800.0,28.0,Unfurnished,rent
"2 BHK Flat for Rent in Golf Gardens, Tollygunge, Kolkata",Kolkata,Golf Gardens,2,,20000,750.0,27.0,Furnished,rent
"3 BHK Flat for Rent in Sukh Sadan, Sukh Sadan, Shakespeare Sarani, Kolkata",Kolkata,Shakespeare Sarani Road,3,,70000,1320.0,53.0,Furnished,rent
2 BHK House for Rent in Joramondir Road Kolkata,Kolkata,Joramondir Road,2,,12000,595.0,20.0,Unfurnished,rent
"3 BHK Flat for Rent in Unimark Lakewood Estate, Unimark Lakewood Estate, Patuli, Kolkata",Kolkata,Patuli,3,,30000,1228.0,24.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Entally, Kolkata",Kolkata,Entally,2,,40000,920.0,43.0,Furnished,rent
"3 BHK Flat for Rent in East Kolkata Township, Kolkata",Kolkata,East Kolkata Township,3,,30000,950.0,32.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Kasba, Kolkata",Kolkata,Kasba,3,,25000,1200.0,21.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Purbalok, Mukundapur, Kolkata",Kolkata,Purbalok,3,,30000,1125.0,27.0,Furnished,rent
2 BHK House for Rent in Garia Kolkata,Kolkata,Garia,2,,9000,680.0,13.0,Unfurnished,rent
"2 BHK Flat for Rent in Vishnu Paradise, Vishnu Paradise, Tollygunge, Kolkata",Kolkata,Tollygunge,2,,25000,885.0,28.0,Unfurnished,rent
"2 BHK Flat for Rent in Kamala Village, Kamala Village, Barasat, Kolkata",Kolkata,Barasat,2,,12000,1000.0,12.0,Unfurnished,rent
"2 BHK Flat for Rent in New Alipore, Kolkata",Kolkata,New Alipore,2,,22000,680.0,32.0,Furnished,rent
"2 BHK Flat for Rent in Gopal Nagar, Kolkata",Kolkata,Gopal Nagar,2,,16000,700.0,23.0,Furnished,rent
"2 BHK Flat for Rent in Thakurpukur, Kolkata",Kolkata,Thakurpukur,2,,15000,630.0,24.0,Semi-Furnished,rent
"2 BHK House for Rent in Sonartori Housing Complex, New Town Kolkata",Kolkata,New Town,2,,10000,800.0,13.0,Unfurnished,rent
2 BHK House for Rent in Surer Math Kolkata,Kolkata,Surer Math,2,,13000,715.0,18.0,Unfurnished,rent
"2 BHK Flat for Rent in Kamalgazi, Narendrapur, Kolkata",Kolkata,Kamalgazi,2,,16000,880.0,18.0,Semi-Furnished,rent
2 BHK House for Rent in Lake Gardens Kolkata,Kolkata,Lake Gardens,2,,22500,850.0,26.0,Semi-Furnished,rent
"3 BHK Flat for Rent in New Town, Kolkata",Kolkata,New Town,3,,40000,1400.0,29.0,Furnished,rent
"2 BHK Flat for Rent in Jadavpur, Kolkata",Kolkata,Jadavpur,2,,22000,850.0,26.0,Furnished,rent
"3 BHK Flat for Rent in Golf Club Road, Tollygunge, Kolkata",Kolkata,Golf Club Road,3,,35000,1500.0,23.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Siddha Pines, Siddha Pines, Rajarhat Main Road, Kolkata",Kolkata,Rajarhat Main Road,3,,31000,1650.0,19.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Jodhpur Park, Kolkata",Kolkata,Jodhpur Park,3,,32000,1400.0,23.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Avani Oxford 1, Avani Oxford 1, Lake Town, Kolkata",Kolkata,Lake Town,3,,43000,1550.0,28.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Eden Tolly Lakeside, Eden Tolly Lakeside, Tollygunge, Kolkata",Kolkata,Tollygunge,2,,17000,760.0,22.0,Unfurnished,rent
"1 BHK Flat for Rent in purbadri cooperative housing society, purbadri cooperative housing society, Baishnabghata Patuli Township, Patuli, Kolkata",Kolkata,Baishnabghata Patuli Township,1,,8500,640.0,13.0,Semi-Furnished,rent
2 BHK House for Rent in Nona Chandanpukur Kolkata,Kolkata,Nona Chandanpukur,2,,10000,780.0,13.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Bansdroni, Kolkata",Kolkata,Bansdroni,2,,12500,560.0,22.0,Semi-Furnished,rent
"1 BHK Flat for Rent in Minati Apartment, Minati Apartment, Garia, Kolkata",Kolkata,Garia,1,,14000,500.0,28.0,Furnished,rent
"1 BHK Flat for Rent in purbadri cooperative housing society, purbadri cooperative housing society, Baishnabghata Patuli Township, Patuli, Kolkata",Kolkata,Baishnabghata Patuli Township,1,,14500,540.0,27.0,Furnished,rent
2 BHK House for Rent in Salap Kolkata,Kolkata,Salap,2,,10000,1100.0,9.0,Unfurnished,rent
"3 BHK Flat for Rent in Aryan Tower, Aryan Tower, Madhyamgram, Kolkata",Kolkata,Madhyamgram,3,,20000,1384.0,14.0,Semi-Furnished,rent
2 BHK House for Rent in Madhyamgram Kolkata,Kolkata,Madhyamgram,2,,8000,1200.0,7.0,Unfurnished,rent
"2 BHK Flat for Rent in Behala Chowrasta, Kolkata",Kolkata,Behala Chowrasta,2,,15000,700.0,21.0,Unfurnished,rent
"2 BHK Flat for Rent in New Town, Kolkata",Kolkata,New Town,2,,12000,850.0,14.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Tirath Divine, Tirath Divine, Madhyamgram, Kolkata",Kolkata,Madhyamgram,2,,13000,825.0,16.0,Unfurnished,rent
1 BHK House for Rent in Airport 2 Number Gate Kolkata,Kolkata,Airport 2 Number Gate,1,,4500,200.0,23.0,Unfurnished,rent
"3 BHK Villa for Rent in Ideal Villas, New Town Kolkata",Kolkata,New Town,3,,68000,3483.0,20.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Bengal DCL Sampoorna, Bengal DCL Sampoorna, Action Area 2, Kolkata",Kolkata,Action Area 2,3,,50000,1820.0,27.0,Furnished,rent
"1 BHK Flat for Rent in Saduli, Kolkata",Kolkata,Saduli,1,,5000,436.0,11.0,Unfurnished,rent
"3 BHK Flat for Rent in Salarpuria Silver Oak Estate, Salarpuria Silver Oak Estate, Rajarhat, Kolkata",Kolkata,Rajarhat,3,,35000,1209.0,29.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Siddha Suburbia, Siddha Suburbia, Southern Bypass, Kolkata",Kolkata,Southern Bypass,3,,25000,796.0,31.0,Semi-Furnished,rent
2 BHK House for Rent in Belur Math Kolkata,Kolkata,Belur Math,2,,8500,450.0,19.0,Unfurnished,rent
"3 BHK Flat for Rent in VIP Terrace, VIP Terrace, Lake Town, Kolkata",Kolkata,Lake Town,3,,42000,1200.0,35.0,Furnished,rent
"3 BHK Flat for Rent in PS Amistad, PS Amistad, Action Area 2, Kolkata",Kolkata,Action Area 2,3,,35000,1280.0,27.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,2,,19000,500.0,38.0,Furnished,rent
"3 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,Action Area 1,3,,24000,1332.0,18.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Anik One Rajarhat, Anik One Rajarhat, New Town, Kolkata",Kolkata,New Town,3,,85000,1891.0,45.0,Semi-Furnished,rent
"2 BHK Flat for Rent in PS ONE10, PS ONE10, Action Area 1, Kolkata",Kolkata,Action Area 1,2,,40000,690.0,58.0,Semi-Furnished,rent
7 BHK Villa for Rent in Sector 2 Salt Lake City Kolkata,Kolkata,Sector 2 Salt Lake City,7,,130000,3200.0,41.0,Semi-Furnished,rent
"2 BHK Flat for Rent in Kudghat, Ashok Nagar, Kolkata",Kolkata,Kudghat,2,,30000,950.0,32.0,Furnished,rent
"1 BHK Flat for Rent in Mukundapur, Kolkata",Kolkata,Mukundapur,1,,6500,500.0,13.0,Unfurnished,rent
"3 BHK Flat for Rent in Merlin 5th Avenue, Merlin 5th Avenue, Sector 5 Salt Lake City, Kolkata",Kolkata,Sector 5 Salt Lake City,3,,90000,1887.0,48.0,Unfurnished,rent
"4 BHK Flat for Rent in Urbana, Urbana, Anandapur, Kolkata",Kolkata,Anandapur,4,,350000,5318.0,66.0,Furnished,rent
"3 BHK Flat for Rent in Purti Veda, Purti Veda, Action Area 1, Kolkata",Kolkata,Action Area 1,3,,26000,1263.0,21.0,Unfurnished,rent
"3 BHK Flat for Rent in Emami City, Emami City, Jessore Road, Kolkata",Kolkata,Jessore Road,3,,38000,1350.0,28.0,Semi-Furnished,rent
"3 BHK Flat for Rent in Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, New Town, Kolkata",Kolkata,New Town,3,,17500,901.0,19.0,Unfurnished,rent
