Name,Address,Bedrooms,Price,Rent,Area,Furnishing,Type,Match_Type,Price_Per_Sqft,Rent_Per_Sqft
"The Banyan Tree Mukul Shanti Garden, The Banyan Tree Mukul Shanti Garden, Rajarhat, Kolkata",rajarhat,2,6630000,18000,1158.0,Unfurnished,rent,exact_match,5725.39,15.54
"Prinsep, Prinsep, Maheshtala, Kolkata",maheshtala,3,8800000,40000,1600.0,Furnished,rent,exact_match,5500.0,25.0
"Uniworld City, Uniworld City, Action Area 3, Kolkata",action area 3,3,14000000,61000,1870.0,Furnished,rent,exact_match,7486.63,32.62
"Mayfair Road, Kolkata",mayfair road,2,4800000,40000,900.0,Unfurnished,rent,bedroom_only,5333.33,44.44
"South 24 Parganas, Kolkata",south 24 parganas,2,4800000,21000,900.0,Semi-Furnished,rent,bedroom_only,5333.33,23.33
"Upohar The Condoville, Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",em bypass,2,9500000,16000,836.0,Unfurnished,rent,exact_match,11363.64,19.14
"Cossipore Road, Kolkata",cossipore road,2,4000000,18000,750.0,Furnished,rent,bedroom_only,5333.33,24.0
"Akankha, Akankha, New Town, Kolkata",new town,3,10100000,30000,1400.0,Semi-Furnished,rent,exact_match,7214.29,21.43
"Jubilee Residency, Jubilee Residency, Satgachi, South Dum Dum, Kolkata",satgachi,3,8789197,20000,1200.0,Semi-Furnished,rent,bedroom_only,7324.33,16.67
2 BHK House for Rent in Dankuni Kolkata,dankuni,2,2196078,7500,800.0,Unfurnished,rent,address_bedroom,2745.1,9.38
Kolkata,highland park,2,7733333,32000,1450.0,Furnished,rent,bedroom_only,5333.33,22.07
"Hanapara Krishnapur, Kolkata",hanapara,2,4800000,16000,900.0,Semi-Furnished,rent,bedroom_only,5333.33,17.78
"GPS Meena Fortuna, GPS Meena Fortuna, New Town, Kolkata",new town,3,9250000,24000,800.0,Semi-Furnished,rent,exact_match,11562.5,30.0
"Godrej Seven, Godrej Seven, Joka, Kolkata",joka,2,2950000,23000,525.0,Furnished,rent,exact_match,5619.05,43.81
"Garia Main Road, Kolkata",garia main road,3,4452277,20000,840.0,Semi-Furnished,rent,address_only,5300.33,23.81
"Beleghata, Kolkata",beleghata,3,22272000,33000,1536.0,Unfurnished,rent,address_bedroom,14500.0,21.48
"Peerless Dikbalika, Peerless Dikbalika, Behala Chowrasta, Kolkata",behala chowrasta,3,9900000,30000,1300.0,Semi-Furnished,rent,exact_match,7615.38,23.08
"Merlin 5th Avenue, Merlin 5th Avenue, Sector 5 Salt Lake City, Kolkata",sector 5 salt lake city,3,8500000,80000,1062.0,Furnished,rent,exact_match,8003.77,75.33
"Golf Green Urban Complex, Golf Green Urban Complex, Golf Green, Jadavpur, Kolkata",golf green,2,2709333,12000,508.0,Unfurnished,rent,bedroom_only,5333.33,23.62
"Stand Alone, Stand Alone, Dum Dum, Kolkata",dum dum,2,5000000,25000,923.0,Furnished,rent,exact_match,5417.12,27.09
2 BHK House for Rent in Barrackpore Kolkata,barrackpore,2,3900000,10000,900.0,Unfurnished,rent,exact_match,4333.33,11.11
"Barasat, Kolkata",barasat,2,4000000,13000,1000.0,Unfurnished,rent,exact_match,4000.0,13.0
"Sealdah, Raja Bazar, Kolkata",sealdah,2,8716529,10000,600.0,Unfurnished,rent,address_only,14527.55,16.67
"Sunflower Garden, Sunflower Garden, Topsia, Kolkata",topsia,3,18000000,45000,1900.0,Unfurnished,rent,exact_match,9473.68,23.68
"Shivalaya, Shivalaya, Bidhan Sarani, Kolkata",bidhan sarani,2,8000000000,9500,600.0,Unfurnished,rent,address_only,13333333.33,15.83
1 BHK House for Rent in Agarpara Kolkata,agarpara,1,1100000,2950,400.0,Unfurnished,rent,exact_match,2750.0,7.38
"Mira Garden, Mira Garden, Madhyamgram, Kolkata",madhyamgram,1,3009135,8000,550.0,Unfurnished,rent,address_only,5471.15,14.55
"Sabar Sukher Ashrey, Sabar Sukher Ashrey, Kaikhali, Kolkata",kaikhali,3,4623529,22000,950.0,Semi-Furnished,rent,address_only,4866.87,23.16
"Hidco Appartment, Hidco Appartment, New Town, Kolkata",new town,3,17500000,40000,1000.0,Unfurnished,rent,exact_match,17500.0,40.0
4 BHK House for Rent in Sarat Park Kolkata,sarat park,4,12900000,18000,1200.0,Unfurnished,rent,bedroom_only,10750.0,15.0
"Godrej Elevate at Godrej Seven, Godrej Elevate at Godrej Seven, Joka, Kolkata",joka,2,6345786,24000,1106.0,Furnished,rent,address_bedroom,5737.6,21.7
"Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",rajarhat,2,5000000,26000,596.0,Unfurnished,rent,exact_match,8389.26,43.62
"5 BHK House for Rent in Uluberia, Howrah Kolkata",uluberia,5,36184211,14500,2500.0,Semi-Furnished,rent,bedroom_only,14473.68,5.8
"Dum Dum Park, Kolkata",dum dum park,2,3640000,14500,650.0,Furnished,rent,address_bedroom,5600.0,22.31
"Ashirwad Apartments, Ashirwad Apartments, Neelasandra, Kolkata",neelasandra,3,10847333,25000,1481.0,Semi-Furnished,rent,bedroom_only,7324.33,16.88
3 BHK House for Rent in Baguiati Kolkata,baguiati,3,4000000,13000,900.0,Unfurnished,rent,exact_match,4444.44,14.44
"Picnic Garden, Tiljala, Kolkata",picnic garden,2,4000000,25000,750.0,Furnished,rent,bedroom_only,5333.33,33.33
"Chinar Park, Rajarhat, Kolkata",chinar park,2,4300000,15000,751.0,Semi-Furnished,rent,exact_match,5725.7,19.97
"Merlin Trinoyoni, Merlin Trinoyoni, Sarsuna, Kolkata",sarsuna,2,2858834,9000,730.0,Semi-Furnished,rent,address_bedroom,3916.21,12.33
3 BHK House for Rent in Sector 3 Salt Lake City Kolkata,sector 3 salt lake city,3,12500000,42000,1100.0,Semi-Furnished,rent,exact_match,11363.64,38.18
"Geetanjali Apartments, Geetanjali Apartments, Tegharia Baguiati, Kolkata",teghoria,2,3800000,20000,900.0,Furnished,rent,exact_match,4222.22,22.22
2 BHK House for Rent in Nivedita Colony Kolkata,nivedita colony,2,3200000,7500,600.0,Unfurnished,rent,bedroom_only,5333.33,12.5
"Dum Dum Park, Kolkata",dum dum park,3,7504000,25000,1340.0,Semi-Furnished,rent,address_only,5600.0,18.66
"3 BHK House for Rent in Mandeville Gardens, Ballygunge Kolkata",mandeville gardens,3,19043259,110000,2600.0,Furnished,rent,bedroom_only,7324.33,42.31
"Shapoorji Pallonji Housing Complex, Shapoorji Pallonji Housing Complex, Action Area 3, Kolkata",action area 3,2,4968331,13495,700.0,Semi-Furnished,rent,address_bedroom,7097.62,19.28
"Swastika Pearl, Swastika Pearl, Howrah, Kolkata",howrah,2,2897332,13500,680.0,Furnished,rent,address_bedroom,4260.78,19.85
2 BHK House for Rent in Barisha Kolkata,barisha,2,3400000,13000,750.0,Unfurnished,rent,exact_match,4533.33,17.33
"Oswal Orchard Avaasa, Oswal Orchard Avaasa, Rajarhat, Kolkata",rajarhat,3,6700000,45000,1321.0,Semi-Furnished,rent,exact_match,5071.92,34.07
"Prasad Rare Earth, Prasad Rare Earth, Narkeldanga, Kolkata",narkeldanga,4,19489507,82000,1981.0,Unfurnished,rent,address_only,9838.22,41.39
"Kestopur, Kolkata",kestopur,2,5200000,14000,780.0,Unfurnished,rent,exact_match,6666.67,17.95
"Amrabati, Kasba, Kolkata",amrabati,3,14649,23000,2.0,Semi-Furnished,rent,bedroom_only,7324.5,11500.0
"Genexx Valley, Genexx Valley, Joka, Kolkata",joka,3,8000000,14500,900.0,Unfurnished,rent,exact_match,8888.89,16.11
"KIC Salt Lake Private property, KIC Salt Lake Private property, Salt Lake City, Kolkata",salt lake city,1,9803618,30000,800.0,Unfurnished,rent,address_only,12254.52,37.5
"Bidhan Park, Kolkata",bidhan park,3,4800000,25000,1200.0,Semi-Furnished,rent,address_only,4000.0,20.83
"Orchid Residency, Orchid Residency, Howrah, Kolkata",howrah,3,6805556,36333,1250.0,Unfurnished,rent,address_bedroom,5444.44,29.07
"Bansdroni, Kolkata",bansdroni,2,2600000,18000,800.0,Furnished,rent,exact_match,3250.0,22.5
"Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, Shapoorji Pallonji Sukhobrishti Complex Road, Kolkata",shapoorji pallonji sukhobrishti complex road,2,2506667,20000,470.0,Furnished,rent,bedroom_only,5333.33,42.55
"Green Vista, Green Vista, Rajarhat, Kolkata",rajarhat,3,10500000,26000,1514.0,Semi-Furnished,rent,exact_match,6935.27,17.17
"Siddha Eden Lakeville, Siddha Eden Lakeville, Barrackpore Trunk Road, Kolkata",barrackpore trunk road,2,6600000,24000,896.0,Semi-Furnished,rent,exact_match,7366.07,26.79
"Godrej Elevate at Godrej Seven, Godrej Elevate at Godrej Seven, Joka, Kolkata",joka,2,5700000,22000,891.0,Furnished,rent,exact_match,6397.31,24.69
"Jadavpur, Kolkata",jadavpur,2,3700000,12000,850.0,Unfurnished,rent,exact_match,4352.94,14.12
"Uttarpara Chinsurah, Kolkata",uttarpara,2,3000000,8000,630.0,Unfurnished,rent,exact_match,4761.9,12.7
"Tangra, Kolkata",tangra,3,16206135,36000,1125.0,Unfurnished,rent,address_bedroom,14405.45,32.0
"Santoshpur, Kolkata",santoshpur,3,4500000,17000,1036.0,Unfurnished,rent,exact_match,4343.63,16.41
"Paikpara, Kolkata",paikpara,2,6330241,22000,800.0,Semi-Furnished,rent,address_only,7912.8,27.5
"Ideal Aquaview, Ideal Aquaview, Sector 5 Salt Lake City, Kolkata",sector 5 salt lake city,4,24500644,50000,1950.0,Semi-Furnished,rent,address_only,12564.43,25.64
3 BHK House for Rent in Beleghata Main Road Kolkata,beleghata main road,3,8789197,26000,1200.0,Unfurnished,rent,bedroom_only,7324.33,21.67
"Anik One Rajarhat, Anik One Rajarhat, New Town, Kolkata",new town,2,4900000,75000,740.0,Unfurnished,rent,exact_match,6621.62,101.35
"Action Area 2C, Kolkata",action area 2c,4,10389610,140000,1500.0,Furnished,rent,address_only,6926.41,93.33
"Ishani V, Ishani V, Rajarhat, Kolkata",rajarhat,2,5200000,11000,810.0,Semi-Furnished,rent,exact_match,6419.75,13.58
"Vip Nagar Kolkata 700100, Vip Nagar Kolkata 700100, VIP Nagar, E M Bypass, Kolkata",vip nagar,1,3315789,8000,700.0,Furnished,rent,bedroom_only,4736.84,11.43
"Hiland Greens, Hiland Greens, Maheshtala, Kolkata",maheshtala,2,3100000,15000,712.0,Unfurnished,rent,exact_match,4353.93,21.07
"Gourav Garden, Gourav Garden, Behala, Kolkata",behala,2,2400000,20000,972.0,Unfurnished,rent,exact_match,2469.14,20.58
"New Town, Kolkata",new town,2,6100000,12000,987.0,Unfurnished,rent,exact_match,6180.34,12.16
1 BHK House for Rent in Behala Kolkata,behala,1,1450000,5000,300.0,Semi-Furnished,rent,exact_match,4833.33,16.67
"Astasesh Cooperative Housing Society Ltd, Astasesh Cooperative Housing Society Ltd, Kolkata",cd17; new town,2,6933333,32000,1300.0,Semi-Furnished,rent,bedroom_only,5333.33,24.62
"Panchvati Complex, Panchvati Complex, Kaikhali, Kolkata",kaikhali,5,10901796,110000,2240.0,Furnished,rent,address_only,4866.87,49.11
"Manikpur Rajbari, Kolkata",manikpur,2,5850000,15000,650.0,Furnished,rent,address_only,9000.0,23.08
Kolkata,sapujee kalkata,4,9460000,18000,880.0,Unfurnished,rent,bedroom_only,10750.0,20.45
"Jodhpur Gardens, Kolkata",jodhpur gardens,2,3413333,25000,640.0,Furnished,rent,bedroom_only,5333.33,39.06
"Baguiati, Kolkata",baguiati,2,3116928,9000,610.0,Unfurnished,rent,address_bedroom,5109.72,14.75
Kolkata,agrawala garden road,2,5866667,25000,1100.0,Furnished,rent,bedroom_only,5333.33,22.73
"Jessore Road, Kolkata",jessore road,3,4200000,25000,1210.0,Furnished,rent,exact_match,3471.07,20.66
"Nilima Apartment, Nilima Apartment, Gora Bazar, Dum Dum, Kolkata",gora bazar,2,2698985,12000,630.0,Unfurnished,rent,address_bedroom,4284.1,19.05
"Tangra, Kolkata",tangra,2,5632694,12000,900.0,Semi-Furnished,rent,address_bedroom,6258.55,13.33
Kolkata,motilal colony,2,4000000,12000,750.0,Unfurnished,rent,exact_match,5333.33,16.0
"Vivekananda Nagar Madhyamgram, Kolkata",vivekananda nagar madhyamgram,2,4000000,6500,750.0,Unfurnished,rent,bedroom_only,5333.33,8.67
2 BHK House for Rent in Vip Road Kolkata,vip road,2,4266667,15000,800.0,Semi-Furnished,rent,bedroom_only,5333.33,18.75
Kolkata,swabhumi apartment,2,4426667,9000,830.0,Unfurnished,rent,bedroom_only,5333.33,10.84
"Hans Pushpak Rezidency, Hans Pushpak Rezidency, Jessore Road, Kolkata",jessore road,3,6576287,15000,1400.0,Semi-Furnished,rent,address_bedroom,4697.35,10.71
"Golf Green, Jadavpur, Kolkata",golf green,1,1610526,9000,340.0,Furnished,rent,bedroom_only,4736.84,26.47
"PS Nautical, PS Nautical, Patuli, Kolkata",patuli,3,10208451,35000,1208.0,Semi-Furnished,rent,address_bedroom,8450.7,28.97
"Action Area 2B, Kolkata",action area 2b,3,8500000,23000,1100.0,Unfurnished,rent,exact_match,7727.27,20.91
"Bansdroni, Kolkata",bansdroni,1,1569476,5500,330.0,Unfurnished,rent,address_only,4755.99,16.67
2 BHK House for Rent in Baghbazar Kolkata,baghbazar,2,4725333,20000,886.0,Unfurnished,rent,bedroom_only,5333.33,22.57
"SHANTIKUNJ, SHANTIKUNJ, Howrah, Kolkata",howrah,2,4500000,18000,900.0,Semi-Furnished,rent,exact_match,5000.0,20.0
2 BHK House for Rent in Behala Chowrasta Kolkata,behala chowrasta,2,2500000,14000,745.0,Furnished,rent,exact_match,3355.7,18.79
"Kalindi Housing Estate, Kalindi Housing Estate, Kalindi Housing Estate, Kolkata",kalindi housing estate,2,3162582,16000,490.0,Semi-Furnished,rent,address_bedroom,6454.25,32.65
Kolkata,samarpally 206 salatlake kestopur bridge,2,4000000,19000,750.0,Furnished,rent,bedroom_only,5333.33,25.33
"Rupayan Su Casa Unique, Rupayan Su Casa Unique, Narendrapur Rajpur Sonarpur, Kolkata",narendrapur,3,4500000,15000,750.0,Semi-Furnished,rent,exact_match,6000.0,20.0
"Aniket Apartment, Aniket Apartment, Phool Bagan Kankurgachi, Kolkata",phool bagan,1,4658333,12000,516.0,Unfurnished,rent,address_only,9027.78,23.26
"Ambition Apartment, Ambition Apartment, Narendrapur Rajpur Sonarpur, Kolkata",narendrapur,2,5300000,16000,925.0,Semi-Furnished,rent,exact_match,5729.73,17.3
"Jyangra Bottala, Kolkata",jyangra bottala,1,1423810,9000,390.0,Furnished,rent,address_only,3650.79,23.08
Kolkata,saidham,2,5333333,25000,1000.0,Furnished,rent,bedroom_only,5333.33,25.0
"Realtech HIJIBIJI, Realtech HIJIBIJI, Rajarhat, Kolkata",rajarhat,1,3714286,12000,500.0,Furnished,rent,address_only,7428.57,24.0
"5 Bright Street, 5 Bright Street, Ballygunge, Kolkata",ballygunge,2,7211538,30000,600.0,Furnished,rent,address_bedroom,12019.23,50.0
Kolkata,457 baishnabghata patuli,2,4320000,20000,810.0,Semi-Furnished,rent,bedroom_only,5333.33,24.69
"Unitech Uniworld City, Unitech Uniworld City, Rajarhat, Kolkata",rajarhat,4,46653003,240000,4597.0,Furnished,rent,address_bedroom,10148.58,52.21
"Shriram Grand City, Shriram Grand City, Uttar Para, Kolkata",uttar para,3,5895425,20000,820.0,Semi-Furnished,rent,address_only,7189.54,24.39
"Ideal Aquaview, Ideal Aquaview, Kolkata",salt lake,2,4213333,32000,790.0,Furnished,rent,bedroom_only,5333.33,40.51
"Alipore, Kolkata",alipore,2,4200000,65000,906.0,Semi-Furnished,rent,exact_match,4635.76,71.74
1 BHK House for Rent in Sinthi More Kolkata,sinthi more,1,757895,8500,160.0,Semi-Furnished,rent,bedroom_only,4736.84,53.12
"Salarpuria Amarana Residences, Salarpuria Amarana Residences, Tangra, Kolkata",tangra,3,17200111,45000,1194.0,Semi-Furnished,rent,address_bedroom,14405.45,37.69
"Eden Solaris Joka Phase 1, Eden Solaris Joka Phase 1, Joka, Kolkata",joka,1,1578544,15000,284.0,Semi-Furnished,rent,address_bedroom,5558.25,52.82
"Puri Residency, Puri Residency, Raja Rammohan Roy Road, Kolkata",raja rammohan roy road,3,6591897,18000,900.0,Furnished,rent,bedroom_only,7324.33,20.0
"Park Circus, Ballygunge, Kolkata",park circus,6,37402629,250000,4200.0,Unfurnished,rent,address_only,8905.39,59.52
"Barrackpore Barasat Road, Kolkata",barrackpore barasat road,3,5859464,15000,800.0,Semi-Furnished,rent,bedroom_only,7324.33,18.75
"Belghoria, Kolkata",belghoria,2,3984375,12000,850.0,Unfurnished,rent,address_only,4687.5,14.12
Kolkata,ambuja utalika the luxury condoville,3,9521630,100000,1300.0,Unfurnished,rent,bedroom_only,7324.33,76.92
"Dash Drone, Rajarhat Newtown, Kolkata",dash drone,2,2550000,15000,618.0,Unfurnished,rent,exact_match,4126.21,24.27
"PS White Meadows, PS White Meadows, Rajpur Sonarpur, Kolkata",rajpur sonarpur,2,3408533,18000,913.0,Semi-Furnished,rent,address_bedroom,3733.33,19.72
"Majhi Para, Kolkata",majhi para,2,4000000,10500,750.0,Unfurnished,rent,bedroom_only,5333.33,14.0
"Garia, Kolkata",garia,3,8111542,45000,1421.0,Furnished,rent,address_bedroom,5708.33,31.67
"Garia, Kolkata",garia,4,6600000,18000,1300.0,Unfurnished,rent,address_only,5076.92,13.85
Kolkata,arunima appartment,2,3733333,10000,700.0,Semi-Furnished,rent,bedroom_only,5333.33,14.29
"Siddha Galaxia, Siddha Galaxia, Rajarhat, Kolkata",rajarhat,2,5200000,25000,730.0,Semi-Furnished,rent,exact_match,7123.29,34.25
"PS The Soul, PS The Soul, Rajarhat, Kolkata",rajarhat,2,5200000,35000,750.0,Semi-Furnished,rent,exact_match,6933.33,46.67
"Ragmala Apartment, Ragmala Apartment, Vip Road, Kolkata",vip road,2,2602667,20000,488.0,Unfurnished,rent,bedroom_only,5333.33,40.98
"Elachi P, Kolkata",elachi p,1,1283684,8000,271.0,Unfurnished,rent,bedroom_only,4736.84,29.52
Kolkata,alipore park,4,43516000,440000,4048.0,Semi-Furnished,rent,bedroom_only,10750.0,108.7
Kolkata,sree mansion,2,5333333,24000,1000.0,Furnished,rent,bedroom_only,5333.33,24.0
"Bablatola, Kolkata",bablatola,2,4800000,16000,900.0,Semi-Furnished,rent,bedroom_only,5333.33,17.78
Kolkata,new town action area 2,3,9155413,30000,1250.0,Semi-Furnished,rent,bedroom_only,7324.33,24.0
"1 BHK House for Rent in Ichapur Bidhanpally, Ichapur Kolkata",ichapur bidhanpally,1,710526,6000,150.0,Unfurnished,rent,bedroom_only,4736.84,40.0
"5 BHK House for Rent in Golpark, Gariahat Road Kolkata",golpark,5,14036458,90000,1500.0,Furnished,rent,address_only,9357.64,60.0
"Bag Bazar Colony Baghbazar, Kolkata",bag bazar colony baghbazar,2,5333333,24000,1000.0,Furnished,rent,bedroom_only,5333.33,24.0
"Jai Hanuman Neer, Jai Hanuman Neer, Hindmotor, Kolkata",hindmotor,2,1837412,13000,685.0,Semi-Furnished,rent,address_bedroom,2682.35,18.98
"Bengal Urban Sabujayan Phase II, Bengal Urban Sabujayan Phase II, Purbalok, Mukundapur, Kolkata",purbalok,3,9000000,17000,1265.0,Semi-Furnished,rent,exact_match,7114.62,13.44
2 BHK Villa for Rent in S S Twp Sarsuna Kolkata,s s twp sarsuna,2,6400000,14000,1200.0,Semi-Furnished,rent,bedroom_only,5333.33,11.67
"Kalyani, Kolkata",kalyani,3,6189059,10000,845.0,Semi-Furnished,rent,bedroom_only,7324.33,11.83
"Jupiter Airport City 2, Jupiter Airport City 2, Dum Dum, Kolkata",dum dum,3,13877098,30000,1465.0,Unfurnished,rent,address_bedroom,9472.42,20.48
Kolkata,purbadiganta land mark indus velly school,3,8789197,25000,1200.0,Unfurnished,rent,bedroom_only,7324.33,20.83
2 BHK House for Rent in Uttarpara Kolkata,uttarpara,2,4000000,6500,750.0,Semi-Furnished,rent,exact_match,5333.33,8.67
"Sukhpally, Haltu, Kolkata",sukhpally,2,5100000,15000,688.0,Semi-Furnished,rent,exact_match,7412.79,21.8
"Magnolia Fantasia, Magnolia Fantasia, Barasat, Kolkata",barasat,2,2500000,9500,691.0,Unfurnished,rent,exact_match,3617.95,13.75
"Jeet Residency Phase III, Jeet Residency Phase III, Nayabad, Kolkata",nayabad,3,6000000,16000,1000.0,Unfurnished,rent,exact_match,6000.0,16.0
"SRCM Road, Kolkata",srcm road,2,4000000,15000,750.0,Semi-Furnished,rent,bedroom_only,5333.33,20.0
"Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",rajarhat,3,6700000,47000,1221.0,Furnished,rent,exact_match,5487.31,38.49
Kolkata,golpark,2,7018229,17000,750.0,Furnished,rent,address_bedroom,9357.64,22.67
"3 BHK House for Rent in Palta, Barrackpore Kolkata",palta,3,5127031,6500,700.0,Unfurnished,rent,bedroom_only,7324.33,9.29
"Sunny Seasons, Sunny Seasons, Garia, Kolkata",garia,3,6500000,22000,1107.0,Semi-Furnished,rent,exact_match,5871.73,19.87
"Jain Dream Excellency, Jain Dream Excellency, Rajarhat, Kolkata",rajarhat,3,6700000,30000,1315.0,Semi-Furnished,rent,exact_match,5095.06,22.81
Kolkata,mahabirtalla,2,6400000,35000,1200.0,Furnished,rent,bedroom_only,5333.33,29.17
3 BHK House for Rent in Bansdroni Kolkata,bansdroni,3,3310000,3800000,840.0,Unfurnished,rent,exact_match,3940.48,4523.81
"Devaloke Sonar City, Devaloke Sonar City, Garia, Kolkata",garia,3,6800000,22500,950.0,Semi-Furnished,rent,exact_match,7157.89,23.68
2 BHK House for Rent in Birati Kolkata,birati,2,2500000,6000,700.0,Unfurnished,rent,exact_match,3571.43,8.57
"Shapoorji Pallonji Joyville Howrah, Shapoorji Pallonji Joyville Howrah, Howrah, Kolkata",howrah,2,2000000,17000,600.0,Unfurnished,rent,exact_match,3333.33,28.33
"Srijan Greenfield City, Srijan Greenfield City, Behala Chowrasta, Kolkata",behala chowrasta,2,4528477,14000,1052.0,Unfurnished,rent,address_bedroom,4304.64,13.31
Kolkata,purbayan plot 480 baishnabghata patuli flat a3,2,3840000,22000,720.0,Semi-Furnished,rent,bedroom_only,5333.33,30.56
"Pallisree, Netaji Nagar, Kolkata",pallisree,1,1894737,10000,400.0,Unfurnished,rent,bedroom_only,4736.84,25.0
2 BHK House for Rent in Kestopur Kolkata,kestopur,2,5200000,12000,900.0,Semi-Furnished,rent,exact_match,5777.78,13.33
2 BHK House for Rent in Chetla Kolkata,chetla,2,3977647,14500,490.0,Unfurnished,rent,address_bedroom,8117.65,29.59
3 BHK House for Rent in Sodepur Kolkata,sodepur,3,8900000,20000,900.0,Unfurnished,rent,exact_match,9888.89,22.22
"Kamalgazi Sonarpur Road, Kolkata",kamalgazi sonarpur road,1,2463158,8500,520.0,Semi-Furnished,rent,bedroom_only,4736.84,16.35
