Name,City,Address,Bedrooms,Price,Rent,Area,Per_Sqft_Price,Furnishing
"2 BHK Flat for Rent in Rajwada Springfield, Rajwada Springfield, Narendrapur Rajpur Sonarpur, Kolkata",Kolkata,"Narendrapur, Kolkata",2,N/A,15000,750,20,Semi-Furnished
"3 BHK Flat for Rent in Saltee Vision, Saltee Vision, Sector 5 Salt Lake City, Kolkata",Kolkata,"Sector 5 Salt Lake City, Kolkata",3,N/A,60000,1150,52,Furnished
"3 BHK Flat for Rent in Baguiati, Kolkata",Kolkata,"Baguiati, Kolkata",3,N/A,15700,945,17,Semi-Furnished
"2 BHK Flat for Rent in RDB Regent Sonarpur Phase I, RDB Regent Sonarpur Phase I, Rajpur Sonarpur, Kolkata",Kolkata,N/A,2,N/A,15000,N/A,N/A,Furnished
"2 BHK Flat for Rent in Curio City, Curio City, New Town, Kolkata",Kolkata,"New Town, Kolkata",2,N/A,22000,850,26,Semi-Furnished
"2 BHK Flat for Rent in Kayastopara, Haltu, Kolkata",Kolkata,"Kayastopara, Kolkata",2,N/A,15000,810,19,Unfurnished
"3 BHK Flat for Rent in Stand Alone, Stand Alone, Action Area 3, Kolkata",Kolkata,N/A,3,N/A,27000,N/A,N/A,Semi-Furnished
"3 BHK Flat for Rent in JK Garden, JK Garden, International Airport, Dum Dum, Jessore Road, Kolkata",Kolkata,N/A,3,N/A,19500,N/A,N/A,Unfurnished
"3 BHK Flat for Rent in Kalikapur Haltu, Kolkata",Kolkata,"Kalikapur, Kolkata",3,N/A,25000,1300,19,Semi-Furnished
"1 BHK Flat for Rent in Eden Solaris Joka Phase 1, Eden Solaris Joka Phase 1, Joka, Kolkata",Kolkata,"Joka, Kolkata",1,N/A,15000,284,53,Semi-Furnished
"4 BHK Flat for Rent in Ideal Aquaview, Ideal Aquaview, Sector 5 Salt Lake City, Kolkata",Kolkata,"Sector 5 Salt Lake City, Kolkata",4,N/A,50000,1950,26,Semi-Furnished
2 BHK House for Rent in Nivedita Colony Kolkata,Kolkata,Nivedita Colony,2,N/A,7500,600,12,Unfurnished
"2 BHK Flat for Rent in Dum Dum Cantonment, Kolkata",Kolkata,"Dum Dum Cantonment, Kolkata",2,N/A,8500,655,13,Unfurnished
"3 BHK Flat for Rent in Happy Nook Housing Society, Happy Nook Housing Society, Eastern Metropolitan Bypass, Kolkata",Kolkata,"EM Bypass, Kolkata",3,N/A,25000,1000,25,Semi-Furnished
"2 BHK Flat for Rent in Gourav Garden, Gourav Garden, Behala, Kolkata",Kolkata,"Behala, Kolkata",2,N/A,20000,972,21,Unfurnished
4 BHK House for Rent in Sarat Park Kolkata,Kolkata,"Sarat Park, Kolkata",4,N/A,18000,1200,15,Unfurnished
"3 BHK Flat for Rent in Sabar Sukher Ashrey, Sabar Sukher Ashrey, Kaikhali, Kolkata",Kolkata,"Kaikhali, Kolkata",3,N/A,22000,950,23,Semi-Furnished
"2 BHK Flat for Rent in Rishi Pranaya, Rishi Pranaya, Rajarhat, Kolkata",Kolkata,"Rajarhat, Kolkata",2,N/A,26000,596,44,Unfurnished
"3 BHK Flat for Rent in Ashirwad Apartments, Ashirwad Apartments, Neelasandra, Kolkata",Kolkata,"Neelasandra, Kolkata",3,N/A,25000,1481,17,Semi-Furnished
"3 BHK Flat for Rent in Kaikhali, Kolkata",Kolkata,"Kaikhali, Kolkata",3,N/A,25000,935,27,Semi-Furnished
2 BHK House for Rent in Daspara Mukundapur Kolkata,Kolkata,"Daspara, Kolkata",2,N/A,12500,1000,12,Semi-Furnished
"2 BHK Flat for Rent in Godrej Seven, Godrej Seven, Joka, Kolkata",Kolkata,N/A,2,N/A,22000,N/A,N/A,Furnished
"2 BHK Flat for Rent in Ballygunge, Kolkata",Kolkata,N/A,2,N/A,60000,N/A,N/A,Semi-Furnished
"3 BHK Flat for Rent in Anahita, Anahita, New Town, Kolkata",Kolkata,N/A,3,N/A,35000,N/A,N/A,Unfurnished
"2 BHK Flat for Rent in Ashirbad Apartments Biman Nagar, Ashirbad Apartments Biman Nagar, Biman Nagar, Kaikhali, Kolkata",Kolkata,N/A,2,N/A,17000,N/A,N/A,Furnished
"4 BHK Flat for Rent in Sureka Sunrise Heights, Sureka Sunrise Heights, Beleghata Main Road, Kolkata",Kolkata,"Beleghata Main Road, Kolkata",4,N/A,60000,2000,30,Furnished
3 BHK House for Rent in Ballygunge Kolkata,Kolkata,"Ballygunge, Kolkata",3,N/A,2 Lac,3000,67,Unfurnished
"1 BHK Flat for Rent in Golf Green, Jadavpur, Kolkata",Kolkata,"Golf Green, Kolkata",1,N/A,9000,340,26,Furnished
2 BHK House for Rent in Behala Chowrasta Kolkata,Kolkata,"Behala Chowrasta, Kolkata",2,N/A,14000,745,19,Furnished
"2 BHK Flat for Rent in Oxford view, Oxford view, Behala Chowrasta, Kolkata",Kolkata,"Behala Chowrasta, Kolkata",2,N/A,15000,1020,15,Furnished
"3 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,"Action Area 1, Kolkata",3,N/A,15000,1020,15,Unfurnished
"4 BHK Flat for Rent in Prasad Rare Earth, Prasad Rare Earth, Narkeldanga, Kolkata",Kolkata,"Narkeldanga, Kolkata",4,N/A,79000,2671,30,Semi-Furnished
"3 BHK Flat for Rent in Shapoorji Paloonji Sukhobristi, Shapoorji Paloonji Sukhobristi, New Town, Kolkata",Kolkata,"New Town, Kolkata",3,N/A,21000,901,23,Unfurnished
"1 BHK Flat for Rent in Agarpara, Kolkata",Kolkata,"Agarpara, Kolkata",1,N/A,80000,1000,80,Unfurnished
"3 BHK House for Rent in PS The Address, Eastern Metropolitan Bypass Kolkata",Kolkata,"EM Bypass, Kolkata",3,N/A,1 Lac,2440,41,Furnished
2 BHK House for Rent in Barisha Kolkata,Kolkata,Barisha,2,N/A,13000,750,17,Unfurnished
2 BHK House for Rent in Barrackpore Kolkata,Kolkata,"Barrackpore, Kolkata",2,N/A,10000,900,11,Unfurnished
"2 BHK Flat for Rent in Action Area 2D, Kolkata",Kolkata,"Action Area 2D, Kolkata",2,N/A,22000,1000,22,Furnished
"2 BHK Flat for Rent in BSM Residency, BSM Residency, Nagerbazar, Kolkata",Kolkata,"Nagerbazar, Kolkata",2,N/A,20000,892,22,Semi-Furnished
"3 BHK House for Rent in Mandeville Gardens, Ballygunge Kolkata",Kolkata,"Mandeville Gardens, Kolkata",3,N/A,1.1 Lac,2600,42,Furnished
1 BHK House for Rent in Agarpara Kolkata,Kolkata,"Agarpara, Kolkata",1,N/A,2950,400,7,Unfurnished
"3 BHK Flat for Rent in Gurukul Heights, Gurukul Heights, New Town, Kolkata",Kolkata,"New Town, Kolkata",3,N/A,30000,1175,26,Unfurnished
"1 BHK Flat for Rent in Dunlop, Dakshineswar, Belgharia Expressway, Kolkata",Kolkata,"Dunlop, Kolkata",1,N/A,12000,780,15,Unfurnished
"5 BHK House for Rent in Uluberia, Howrah Kolkata",Kolkata,"Uluberia, Kolkata",5,N/A,14500,2500,6,Semi-Furnished
"3 BHK Flat for Rent in Hidco Appartment, Hidco Appartment, New Town, Kolkata",Kolkata,"New Town, Kolkata",3,N/A,40000,1000,40,Unfurnished
2 BHK House for Rent in Agarpara Kolkata,Kolkata,"Agarpara, Kolkata",2,N/A,7000,1000,7,Unfurnished
"2 BHK Flat for Rent in Bansdroni, Kolkata",Kolkata,"Bansdroni, Kolkata",2,N/A,18000,800,23,Furnished
"2 BHK Flat for Rent in Kestopur, Kolkata",Kolkata,"Kestopur, Kolkata",2,N/A,14000,780,18,Unfurnished
"> 10 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,"Action Area 1, Kolkata",10,N/A,3.5 Lac,8500,41,Furnished
"2 BHK Flat for Rent in Siddha Eden Lakeville, Siddha Eden Lakeville, Barrackpore Trunk Road, Kolkata",Kolkata,"Barrackpore Trunk Road, Kolkata",2,N/A,24000,896,27,Semi-Furnished
"2 BHK Flat for Rent in Godrej Elevate at Godrej Seven, Godrej Elevate at Godrej Seven, Joka, Kolkata",Kolkata,"Joka, Kolkata",2,N/A,22000,891,25,Furnished
3 BHK House for Rent in Baguiati Kolkata,Kolkata,"Baguiati, Kolkata",3,N/A,13000,900,14,Unfurnished
"2 BHK House for Rent in Selimpur, Dhakuria Kolkata",Kolkata,"Selimpur, Kolkata",2,N/A,10000,450,22,Unfurnished
3 BHK House for Rent in New Town Kolkata,Kolkata,"New Town, Kolkata",3,N/A,60000,2000,30,Furnished
"2 BHK Flat for Rent in Chetla, Kolkata",Kolkata,"Chetla, Kolkata",2,N/A,16000,600,27,Unfurnished
"2 BHK Flat for Rent in Uttarpara Chinsurah, Kolkata",Kolkata,"Uttarpara, Kolkata",2,N/A,8000,630,13,Unfurnished
"2 BHK Flat for Rent in Sodepur, Kolkata",Kolkata,"Sodepur, Kolkata",2,N/A,8500,800,11,Unfurnished
1 BHK House for Rent in Behala Kolkata,Kolkata,"Behala, Kolkata",1,N/A,5000,300,17,Semi-Furnished
"2 BHK Flat for Rent in Hatiara, Kolkata",Kolkata,"Hatiara, Kolkata",2,N/A,15000,932,16,Unfurnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Surya Apartment, Kolkata",2,N/A,8000,600,13,Unfurnished
"2 BHK Flat for Rent in Deeshari Pearl , Deeshari Pearl, Kalikapur Road, Kolkata",Kolkata,"Kalikapur Road, Kolkata",2,N/A,16000,600,27,Unfurnished
"3 BHK Flat for Rent in Mani Casa, Mani Casa, New Town, Kolkata",Kolkata,"New Town, Kolkata",3,N/A,33000,1450,23,Semi-Furnished
2 BHK House for Rent in Howrah Kolkata,Kolkata,"Howrah, Kolkata",2,N/A,10000,650,15,Unfurnished
"2 BHK Flat for Rent in Anik One Rajarhat, Anik One Rajarhat, New Town, Kolkata",Kolkata,"New Town, Kolkata",2,N/A,75000,740,101,Unfurnished
"3 BHK Flat for Rent in Tangra, Kolkata",Kolkata,"Tangra, Kolkata",3,N/A,36000,1125,32,Unfurnished
3 BHK House for Rent in Beleghata Main Road Kolkata,Kolkata,"Beleghata Main Road, Kolkata",3,N/A,26000,1200,22,Unfurnished
"3 BHK Flat for Rent in Netaji Subhash Chandra Bose Road, Kolkata",Kolkata,"Netaji Subhash Chandra Bose Road, Kolkata",3,N/A,26000,810,32,Semi-Furnished
"3 BHK Flat for Rent in Santoshpur, Kolkata",Kolkata,"Santoshpur, Kolkata",3,N/A,17000,1036,16,Unfurnished
"1 BHK House for Rent in Naktala, Garia Kolkata",Kolkata,"Naktala, Kolkata",1,N/A,5000,500,10,Furnished
3 BHK Villa for Rent in Raichack ganges Kolkata,Kolkata,"Raichack ganges, Kolkata",3,N/A,1.1 Lac,2139,51,Furnished
"2 BHK Flat for Rent in Vip Road, Kolkata",Kolkata,"VIP Road, Kolkata",2,N/A,14000,800,18,Semi-Furnished
"3 BHK Flat for Rent in SwanGreen, SwanGreen, Thakurpukur, Kolkata",Kolkata,"Thakurpukur, Kolkata",3,N/A,13500,1100,12,Unfurnished
"2 BHK Flat for Rent in Riya Manbhari Greens, Riya Manbhari Greens, Makardah, Howrah, Kolkata",Kolkata,"Makardah, Kolkata",2,N/A,15000,852,18,Furnished
"1 BHK Flat for Rent in Bowbazar, Kolkata",Kolkata,"Bowbazar, Kolkata",1,N/A,25000,550,45,Semi-Furnished
"2 BHK Flat for Rent in Sonar Bhuban, Sonar Bhuban, Kalyani, Kolkata",Kolkata,"Kalyani, Kolkata",2,N/A,7000,800,9,Semi-Furnished
2 BHK House for Rent in Garia Kolkata,Kolkata,"Garia, Kolkata",2,N/A,10000,650,15,Unfurnished
2 BHK Flat for Rent in Kolkata,Kolkata,"183 vivekananda pally kalikapur near kadamtala rickshaw stand, Kolkata",2,N/A,18000,874,21,Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Airport enclave cooperative housing society, Kolkata",2,N/A,16000,900,18,Furnished
"2 BHK Flat for Rent in Anandapur, Kolkata",Kolkata,"Anandapur, Kolkata",2,N/A,20000,840,24,Semi-Furnished
"2 BHK Flat for Rent in Victoria Greens, Victoria Greens, Garia, Kolkata",Kolkata,"Garia, Kolkata",2,N/A,23000,921,25,Furnished
"2 BHK Flat for Rent in Kestopur, Kolkata",Kolkata,"Kestopur, Kolkata",2,N/A,15000,800,19,Semi-Furnished
1 BHK House for Rent in Baguiati Kolkata,Kolkata,"Baguiati, Kolkata",1,N/A,7000,325,22,Unfurnished
"2 BHK Flat for Rent in Jawpur, South Dum Dum, Kolkata",Kolkata,"Jawpur, Kolkata",2,N/A,25000,930,27,Semi-Furnished
1 BHK House for Rent in Garia Kolkata,Kolkata,"Garia, Kolkata",1,N/A,8500,300,28,Furnished
"2 BHK Flat for Rent in SwanGreen, SwanGreen, Thakurpukur, Kolkata",Kolkata,"Thakurpukur, Kolkata",2,N/A,12000,619,19,Furnished
"2 BHK Flat for Rent in Gems City, Gems City, Rasapunja, Kolkata",Kolkata,"Rasapunja, Kolkata",2,N/A,10000,453,22,Unfurnished
"2 BHK Flat for Rent in Haltu, Kolkata",Kolkata,"Haltu, Kolkata",2,N/A,10000,850,12,Unfurnished
"2 BHK Flat for Rent in Danesh Sheikh Lane, Kolkata",Kolkata,"DANE SHAKE LANE, Kolkata",2,N/A,8500,700,12,Unfurnished
"2 BHK Flat for Rent in Kasba, Kolkata",Kolkata,"Kasba, Kolkata",2,N/A,23000,1000,23,Semi-Furnished
"2 BHK Flat for Rent in Kestopur, Kolkata",Kolkata,"Kestopur, Kolkata",2,N/A,10000,500,20,Unfurnished
"3 BHK Flat for Rent in Magnolia Elite, Magnolia Elite, Kolkata",Kolkata,"Magnolia Elite, Rajarhat, Kolkata,Magnolia Elite, Rajarhat, Kolkata, Kolkata",3,N/A,20000,1069,19,Furnished
"3 BHK Flat for Rent in Larica Tolly, Larica Tolly, Dhali Para Paschim Putiary, Kolkata",Kolkata,"Dhali Para, Kolkata",3,N/A,15000,900,17,Furnished
1 BHK House for Rent in Swiss Park Kolkata,Kolkata,Swiss Park,1,N/A,8000,350,23,Semi-Furnished
2 BHK House for Rent in Garia Kolkata,Kolkata,"Garia, Kolkata",2,N/A,12000,1000,12,Unfurnished
"1 BHK Flat for Rent in Sun Dwarka, Sun Dwarka, Sector 5 Salt Lake City, Kolkata",Kolkata,"Sector 5 Salt Lake City, Kolkata",1,N/A,22000,590,37,Unfurnished
4 BHK House for Rent in Dum Dum Road Kolkata,Kolkata,Dum Dum Road,4,N/A,2000,1000,2,Semi-Furnished
"2 BHK Flat for Rent in Ideal Aquaview, Ideal Aquaview, Kolkata",Kolkata,"Salt lake, Kolkata",2,N/A,32000,790,41,Furnished
"3 BHK Flat for Rent in Jessore Road, Kolkata",Kolkata,"Jessore Road, Kolkata",3,N/A,25000,1210,21,Furnished
"2 BHK Flat for Rent in Alipore, Kolkata",Kolkata,"Alipore, Kolkata",2,N/A,65000,906,72,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Dreams Apartment, Kolkata",2,N/A,11000,600,18,Semi-Furnished
"2 BHK Flat for Rent in Sampriti Apartment, Sampriti Apartment, Howrah, Kolkata",Kolkata,"Howrah, Kolkata",2,N/A,25000,950,26,Semi-Furnished
"2 BHK Flat for Rent in Patuli, Kolkata",Kolkata,"Patuli, Kolkata",2,N/A,12000,700,17,Unfurnished
"2 BHK Flat for Rent in New Town, Kolkata",Kolkata,"New Town, Kolkata",2,N/A,22000,850,26,Semi-Furnished
"2 BHK Flat for Rent in Mukundapur, Kolkata",Kolkata,"Mukundapur, Kolkata",2,N/A,15000,120,125,Unfurnished
1 BHK Flat for Rent in Kolkata,Kolkata,"Naktala NSC BOSE ROAD, Kolkata",1,N/A,9000,650,14,Semi-Furnished
"2 BHK Flat for Rent in Jodhpur Gardens, Kolkata",Kolkata,"Jodhpur Gardens, Kolkata",2,N/A,25000,640,39,Furnished
"2 BHK Flat for Rent in Lake Town, Kolkata",Kolkata,"Lake Town, Kolkata",2,N/A,8500,550,15,Unfurnished
"2 BHK Flat for Rent in Manikpur Rajbari, Kolkata",Kolkata,"Manikpur, Kolkata",2,N/A,15000,650,23,Furnished
"3 BHK Flat for Rent in Abhedananda Road, Kolkata",Kolkata,"Abhedananda Road, Kolkata",3,N/A,90000,1400,64,Unfurnished
"5 BHK Flat for Rent in Panchvati Complex, Panchvati Complex, Kaikhali, Kolkata",Kolkata,"Kaikhali, Kolkata",5,N/A,1.1 Lac,2240,49,Furnished
2 BHK House for Rent in Barajaguli Kolkata,Kolkata,"Barajaguli, Kolkata",2,N/A,7500,700,11,Unfurnished
"3 BHK Flat for Rent in Salarpuria Amarana Residences, Salarpuria Amarana Residences, Tangra, Kolkata",Kolkata,"Tangra, Kolkata",3,N/A,45000,1194,38,Semi-Furnished
"3 BHK Flat for Rent in Thakurpukur, Kolkata",Kolkata,"Thakurpukur, Kolkata",3,N/A,25000,1080,23,Semi-Furnished
"1 BHK Flat for Rent in New Alipore, Kolkata",Kolkata,"New Alipore, Kolkata",1,N/A,14000,900,16,Semi-Furnished
"2 BHK Flat for Rent in Astasesh Cooperative Housing Society Ltd, Astasesh Cooperative Housing Society Ltd, Kolkata",Kolkata,"CD17; New Town, Kolkata",2,N/A,32000,1300,25,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"CHINA MANDIR, Kolkata",2,N/A,8000,550,15,Furnished
"2 BHK Flat for Rent in Belghoria, Kolkata",Kolkata,"Belghoria, Kolkata",2,N/A,12000,850,14,Unfurnished
"2 BHK Flat for Rent in Harish Mukherjee Road, Kolkata",Kolkata,"Harish Mukherjee Road, Kolkata",2,N/A,65000,1750,37,Furnished
"1 BHK Flat for Rent in Brindavan Gardens, Brindavan Gardens, Tangra, Kolkata",Kolkata,"Tangra, Kolkata",1,N/A,20000,450,44,Furnished
"3 BHK Flat for Rent in Primarc Southwinds, Primarc Southwinds, Rajpur Sonarpur, Kolkata",Kolkata,"Rajpur Sonarpur, Kolkata",3,N/A,25000,756,33,Semi-Furnished
3 BHK Flat for Rent in Kolkata,Kolkata,"New Town Action Area 2, Kolkata, Kolkata",3,N/A,30000,1250,24,Semi-Furnished
1 BHK House for Rent in Sinthi More Kolkata,Kolkata,Sinthi More,1,N/A,8500,160,53,Semi-Furnished
4 BHK Flat for Rent in Kolkata,Kolkata,"Sapujee kalkata, Kolkata",4,N/A,18000,880,20,Unfurnished
"2 BHK Flat for Rent in WB Avidipta, WB Avidipta, Eastern Metropolitan Bypass, Kolkata",Kolkata,"EM Bypass, Kolkata",2,N/A,25000,800,31,Unfurnished
"2 BHK Flat for Rent in Dum Dum, Kolkata",Kolkata,N/A,2,N/A,7500,N/A,N/A,Semi-Furnished
1 BHK Flat for Rent in Kolkata,Kolkata,"Arghya cooperative, Kolkata",1,N/A,12000,600,20,Furnished
"2 BHK Flat for Rent in Tangra, Kolkata",Kolkata,"Tangra, Kolkata",2,N/A,12000,900,13,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Bansdroni Bhagat Niwas, Kolkata",2,N/A,11000,650,17,Unfurnished
"2 BHK Flat for Rent in Bangur Avenue, Lake Town, Kolkata",Kolkata,"Bangur Avenue, Kolkata",2,N/A,14000,650,22,Unfurnished
"2 BHK Flat for Rent in Srijan Greenfield City, Srijan Greenfield City, Behala Chowrasta, Kolkata",Kolkata,"Behala Chowrasta, Kolkata",2,N/A,14000,1052,13,Unfurnished
"2 BHK Flat for Rent in Shapoorji Pallonji Joyville Howrah, Shapoorji Pallonji Joyville Howrah, Howrah, Kolkata",Kolkata,N/A,2,N/A,17000,N/A,N/A,Unfurnished
"2 BHK Flat for Rent in Gems City, Gems City, Joka, Kolkata",Kolkata,N/A,2,N/A,12500,N/A,N/A,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Motilal Colony, Kolkata, Kolkata",2,N/A,12000,750,16,Unfurnished
"2 BHK Flat for Rent in Action Area 1, Kolkata",Kolkata,N/A,2,N/A,19000,N/A,N/A,Semi-Furnished
"2 BHK Flat for Rent in Magnolia Fantasia, Magnolia Fantasia, Barasat, Kolkata",Kolkata,"Barasat, Kolkata",2,N/A,9500,691,14,Unfurnished
2 BHK House for Rent in Chetla Kolkata,Kolkata,"Chetla, Kolkata",2,N/A,14500,610,24,Unfurnished
"2 BHK Flat for Rent in Siddha Suburbia, Siddha Suburbia, Southern Bypass, Kolkata",Kolkata,"Southern Bypass, Kolkata",2,N/A,20000,995,20,Unfurnished
"2 BHK Flat for Rent in Siddha Suburbia, Siddha Suburbia, Baruipur, Kolkata",Kolkata,"Baruipur, Kolkata",2,N/A,19000,780,24,Semi-Furnished
3 BHK Flat for Rent in Kolkata,Kolkata,"Dum Dum Municipality, Kolkata",3,N/A,11000,1056,10,Semi-Furnished
"2 BHK Flat for Rent in Siddha Waterfront, Siddha Waterfront, Khardaha, Kolkata",Kolkata,"Khardah, Kolkata",2,N/A,15000,746,20,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Purbayan Plot 480, Baishnabghata Patuli, Flat A3, Kolkata",2,N/A,22000,720,31,Semi-Furnished
1 BHK House for Rent in Desh Bandhu Nagar Baguiati Kolkata,Kolkata,"Desh Bandhu Nagar, Kolkata",1,N/A,7500,350,21,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"swabhumi apartment, Kolkata",2,N/A,9000,830,11,Unfurnished
"1 BHK Flat for Rent in Kamalgazi Sonarpur Road, Kolkata",Kolkata,"Kamalgazi Sonarpur Road, Kolkata",1,N/A,8500,520,16,Semi-Furnished
5 BHK House for Rent in Purba Para Bosepukur Kolkata,Kolkata,"Purba Para, Kolkata",5,N/A,60000,2000,30,Semi-Furnished
"Studio Apartment for Rent in Chinar Park, Rajarhat, Kolkata",Kolkata,"Chinar Park, Kolkata",N/A,N/A,80000,3000,27,Unfurnished
"2 BHK Flat for Rent in Siddha Town, Siddha Town, Rajarhat, Kolkata",Kolkata,"Rajarhat, Kolkata",2,N/A,13000,780,17,Furnished
3 BHK Flat for Rent in Kolkata,Kolkata,"PURBADIGANTA land mark INDUS VELLY SCHOOL, Kolkata",3,N/A,25000,1200,21,Unfurnished
"3 BHK Flat for Rent in Aspira Aashiyana, Aspira Aashiyana, Rajarhat, Kolkata",Kolkata,"Rajarhat, Kolkata",3,N/A,18000,950,19,Unfurnished
3 BHK House for Rent in Sodepur Kolkata,Kolkata,"Sodepur, Kolkata",3,N/A,20000,900,22,Unfurnished
2 BHK House for Rent in Uttarpara Kolkata,Kolkata,"Uttarpara, Kolkata",2,N/A,6500,750,9,Semi-Furnished
"2 BHK Flat for Rent in Sukhpally, Haltu, Kolkata",Kolkata,"Sukhpally, Kolkata",2,N/A,15000,688,22,Semi-Furnished
"3 BHK Flat for Rent in Hans Pushpak Rezidency, Hans Pushpak Rezidency, Jessore Road, Kolkata",Kolkata,"Jessore Road, Kolkata",3,N/A,15000,1400,11,Semi-Furnished
2 BHK House for Rent in Chetla Kolkata,Kolkata,"Chetla, Kolkata",2,N/A,14500,490,30,Unfurnished
"3 BHK Flat for Rent in PS Nautical, PS Nautical, Patuli, Kolkata",Kolkata,"Patuli, Kolkata",3,N/A,35000,1208,29,Semi-Furnished
2 BHK House for Rent in Gobra Dankuni Kolkata,Kolkata,"Gobra Dankuni, Kolkata",2,N/A,9000,2,4,Furnished
"1 BHK Flat for Rent in Uttara Housing Complex Dwitiya, Uttara Housing Complex Dwitiya, New Town, Kolkata",Kolkata,"New Town, Kolkata",1,N/A,15000,450,33,Furnished
"2 BHK Flat for Rent in Nirala Apartment Phase 1, Nirala Apartment Phase 1, Banerjee Para Paschim Putiary, Kolkata",Kolkata,"Banerjee Para, Kolkata",2,N/A,12000,685,18,Unfurnished
2 BHK House for Rent in Vip Road Kolkata,Kolkata,"VIP Road, Kolkata",2,N/A,15000,800,19,Semi-Furnished
"2 BHK Flat for Rent in Kalindi Housing Estate, Kalindi Housing Estate, Kalindi Housing Estate, Kolkata",Kolkata,"Kalindi Housing Estate, Kolkata",2,N/A,16000,490,33,Semi-Furnished
2 BHK House for Rent in Baghbazar Kolkata,Kolkata,"Baghbazar, Kolkata",2,N/A,20000,886,23,Unfurnished
"2 BHK Flat for Rent in SHANTIKUNJ, SHANTIKUNJ, Howrah, Kolkata",Kolkata,"Howrah, Kolkata",2,N/A,18000,900,20,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Saidham, Kolkata",2,N/A,25000,1000,25,Furnished
"1 BHK Flat for Rent in Bansdroni, Kolkata",Kolkata,"Bansdroni, Kolkata",1,N/A,5500,330,17,Unfurnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Swati Arya apartment, Kolkata",2,N/A,20000,650,31,Semi-Furnished
3 BHK House for Rent in Bansdroni Kolkata,Kolkata,"Bansdroni, Kolkata",3,N/A,38 Lac,840,4,Unfurnished
"2 BHK Flat for Rent in Pottery Road, Kolkata",Kolkata,"Pottery Road, Kolkata",2,N/A,18000,500,36,Furnished
"2 BHK Flat for Rent in New Alipore, Kolkata",Kolkata,"New Alipore, Kolkata",2,N/A,18000,900,20,Semi-Furnished
2 BHK Flat for Rent in Kolkata,Kolkata,"Samarpally 206 SALATLAKE KESTOPUR BRIDGE, Kolkata",2,N/A,19000,750,25,Furnished
"1 BHK Flat for Rent in Aniket Apartment, Aniket Apartment, Phool Bagan Kankurgachi, Kolkata",Kolkata,"Phool Bagan, Kolkata",1,N/A,12000,516,23,Unfurnished
"1 BHK Flat for Rent in Jyangra Bottala, Kolkata",Kolkata,"Jyangra Bottala, Kolkata",1,N/A,9000,390,23,Furnished
"2 BHK Flat for Rent in Ananda Palit Road, Kolkata",Kolkata,"Ananda Palit Road, Kolkata",2,N/A,16500,500,33,Semi-Furnished
"2 BHK Flat for Rent in Noapara, Kolkata",Kolkata,"Noapara, Kolkata",2,N/A,7000,450,16,Unfurnished
"2 BHK Flat for Rent in Susmita Complex, Susmita Complex, Rajarhat, Kolkata",Kolkata,"Rajarhat, Kolkata",2,N/A,16000,899,18,Semi-Furnished
2 BHK House for Rent in Philips Colony Kolkata,Kolkata,Philips Colony,2,N/A,8500,800,11,Unfurnished
"2 BHK Flat for Rent in Alipore, Kolkata",Kolkata,"Alipore, Kolkata",2,N/A,50000,1300,38,Furnished
"2 BHK Flat for Rent in Vivekananda Nagar Madhyamgram, Kolkata",Kolkata,"Vivekananda Nagar Madhyamgram, Kolkata",2,N/A,6500,750,9,Unfurnished
"2 BHK Flat for Rent in Ashwini Nagar, Kolkata",Kolkata,"Ashwini Nagar, Kolkata",2,N/A,8500,650,13,Semi-Furnished
1 BHK House for Rent in Baghajatin Colony Kolkata,Kolkata,"Baghajatin, Kolkata",1,N/A,5000,450,11,Unfurnished
"2 BHK Flat for Rent in Vivekananda Sarani, Vivekananda Sarani, Vivekananda Sarani Hridaypur, Kolkata",Kolkata,"Vivekananda Sarani, Kolkata",2,N/A,10000,700,14,Unfurnished
"1 BHK Flat for Rent in Pallisree, Netaji Nagar, Kolkata",Kolkata,"Pallisree, Kolkata",1,N/A,10000,400,25,Unfurnished
"3 BHK Flat for Rent in Unitech Uniworld City, Unitech Uniworld City, New Town, Kolkata",Kolkata,"New Town, Kolkata",3,N/A,35000,1300,27,Furnished
2 BHK House for Rent in Birati Kolkata,Kolkata,"Birati, Kolkata",2,N/A,6000,700,9,Unfurnished
